"Notes"	"Year Diagnosed"	"Year Diagnosed Code"	"Location"	"Location Code"	"Age at Diagnosis"	"Age at Diagnosis Code"	"HIV Exposure Category"	"HIV Exposure Category Code"	"Sex and Sexual Orientation"	"Sex and Sexual Orientation Code"	Cases
	"1998"	"1998"	"El Paso, TX"	"2320"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"1998"	"1998"	"El Paso, TX"	"2320"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"1998"	"1998"	"El Paso, TX"	"2320"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	8
	"1998"	"1998"	"El Paso, TX"	"2320"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	5
	"1998"	"1998"	"El Paso, TX"	"2320"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	3
	"1998"	"1998"	"El Paso, TX"	"2320"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"1998"	"1998"	"El Paso, TX"	"2320"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	19
	"1998"	"1998"	"El Paso, TX"	"2320"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"1998"	"1998"	"El Paso, TX"	"2320"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	6
	"1998"	"1998"	"El Paso, TX"	"2320"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	9
	"1998"	"1998"	"El Paso, TX"	"2320"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	3
	"1998"	"1998"	"El Paso, TX"	"2320"	"50 - 54 Years"	"9"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"60 - 64 Years"	"B"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	3
	"1998"	"1998"	"El Paso, TX"	"2320"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"60 - 64 Years"	"B"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"El Paso, TX"	"2320"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"13 - 19 Years"	"2"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"13 - 19 Years"	"2"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"13 - 19 Years"	"2"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"13 - 19 Years"	"2"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	10
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	7
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	6
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	20
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	5
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	4
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	16
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	7
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	11
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"30 - 34 Years"	"5"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	31
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	19
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	7
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	5
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	13
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	49
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"30 - 34 Years"	"5"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	21
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	24
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"35 - 39 Years or age is missing"	"6"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	19
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	27
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	9
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	16
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	4
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	13
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	67
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	17
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	32
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	10
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	16
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	9
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	23
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	3
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	15
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	28
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	15
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	35
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	11
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	12
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	12
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	2
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	7
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	26
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	12
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	15
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	12
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	6
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	7
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	16
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	7
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	17
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	6
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"55 - 59 Years"	"A"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"55 - 59 Years"	"A"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	5
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	6
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	10
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"60 - 64 Years"	"B"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"60 - 64 Years"	"B"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	5
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"60 - 64 Years"	"B"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	6
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"65+ Years"	"C"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"1998"	"1998"	"Fort Lauderdale, FL"	"2680"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	4
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"13 - 19 Years"	"2"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	3
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	3
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"50 - 54 Years"	"9"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"65+ Years"	"C"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"Fort Wayne, IN"	"2760"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"20 - 24 Years"	"3"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"20 - 24 Years"	"3"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	4
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	4
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	8
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"30 - 34 Years"	"5"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	3
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	4
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	4
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	11
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	4
	"1998"	"1998"	"Fort Worth, TX"	"2800"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	10
