"Notes"	"Year Diagnosed"	"Year Diagnosed Code"	"Location"	"Location Code"	"Age at Diagnosis"	"Age at Diagnosis Code"	"HIV Exposure Category"	"HIV Exposure Category Code"	"Sex and Sexual Orientation"	"Sex and Sexual Orientation Code"	Cases
	"2001"	"2001"	"Miami, FL"	"5000"	"13 - 19 Years"	"2"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2001"	"2001"	"Miami, FL"	"5000"	"13 - 19 Years"	"2"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	6
	"2001"	"2001"	"Miami, FL"	"5000"	"13 - 19 Years"	"2"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	6
	"2001"	"2001"	"Miami, FL"	"5000"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	7
	"2001"	"2001"	"Miami, FL"	"5000"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	4
	"2001"	"2001"	"Miami, FL"	"5000"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"2001"	"2001"	"Miami, FL"	"5000"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"2001"	"2001"	"Miami, FL"	"5000"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	8
	"2001"	"2001"	"Miami, FL"	"5000"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	7
	"2001"	"2001"	"Miami, FL"	"5000"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	21
	"2001"	"2001"	"Miami, FL"	"5000"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	5
	"2001"	"2001"	"Miami, FL"	"5000"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	4
	"2001"	"2001"	"Miami, FL"	"5000"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	6
	"2001"	"2001"	"Miami, FL"	"5000"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	22
	"2001"	"2001"	"Miami, FL"	"5000"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	21
	"2001"	"2001"	"Miami, FL"	"5000"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	17
	"2001"	"2001"	"Miami, FL"	"5000"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	24
	"2001"	"2001"	"Miami, FL"	"5000"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	7
	"2001"	"2001"	"Miami, FL"	"5000"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"2001"	"2001"	"Miami, FL"	"5000"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"2001"	"2001"	"Miami, FL"	"5000"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"2001"	"2001"	"Miami, FL"	"5000"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2001"	"2001"	"Miami, FL"	"5000"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	11
	"2001"	"2001"	"Miami, FL"	"5000"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	33
	"2001"	"2001"	"Miami, FL"	"5000"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	28
	"2001"	"2001"	"Miami, FL"	"5000"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	37
	"2001"	"2001"	"Miami, FL"	"5000"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	36
	"2001"	"2001"	"Miami, FL"	"5000"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	26
	"2001"	"2001"	"Miami, FL"	"5000"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	5
	"2001"	"2001"	"Miami, FL"	"5000"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	9
	"2001"	"2001"	"Miami, FL"	"5000"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	2
	"2001"	"2001"	"Miami, FL"	"5000"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2001"	"2001"	"Miami, FL"	"5000"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	30
	"2001"	"2001"	"Miami, FL"	"5000"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (heterosexual or pediatric)"	"3"	2
	"2001"	"2001"	"Miami, FL"	"5000"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	50
	"2001"	"2001"	"Miami, FL"	"5000"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	36
	"2001"	"2001"	"Miami, FL"	"5000"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	60
	"2001"	"2001"	"Miami, FL"	"5000"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	22
	"2001"	"2001"	"Miami, FL"	"5000"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	29
	"2001"	"2001"	"Miami, FL"	"5000"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	8
	"2001"	"2001"	"Miami, FL"	"5000"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	12
	"2001"	"2001"	"Miami, FL"	"5000"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	3
	"2001"	"2001"	"Miami, FL"	"5000"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	13
	"2001"	"2001"	"Miami, FL"	"5000"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	38
	"2001"	"2001"	"Miami, FL"	"5000"	"40 - 44 Years"	"7"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"2001"	"2001"	"Miami, FL"	"5000"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	32
	"2001"	"2001"	"Miami, FL"	"5000"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	73
	"2001"	"2001"	"Miami, FL"	"5000"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	27
	"2001"	"2001"	"Miami, FL"	"5000"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	25
	"2001"	"2001"	"Miami, FL"	"5000"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	8
	"2001"	"2001"	"Miami, FL"	"5000"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	6
	"2001"	"2001"	"Miami, FL"	"5000"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2001"	"2001"	"Miami, FL"	"5000"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	6
	"2001"	"2001"	"Miami, FL"	"5000"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	12
	"2001"	"2001"	"Miami, FL"	"5000"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	24
	"2001"	"2001"	"Miami, FL"	"5000"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	60
	"2001"	"2001"	"Miami, FL"	"5000"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	5
	"2001"	"2001"	"Miami, FL"	"5000"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	12
	"2001"	"2001"	"Miami, FL"	"5000"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	3
	"2001"	"2001"	"Miami, FL"	"5000"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	9
	"2001"	"2001"	"Miami, FL"	"5000"	"50 - 54 Years"	"9"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	2
	"2001"	"2001"	"Miami, FL"	"5000"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	6
	"2001"	"2001"	"Miami, FL"	"5000"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	13
	"2001"	"2001"	"Miami, FL"	"5000"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	18
	"2001"	"2001"	"Miami, FL"	"5000"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	34
	"2001"	"2001"	"Miami, FL"	"5000"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	7
	"2001"	"2001"	"Miami, FL"	"5000"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	6
	"2001"	"2001"	"Miami, FL"	"5000"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"2001"	"2001"	"Miami, FL"	"5000"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"2001"	"2001"	"Miami, FL"	"5000"	"55 - 59 Years"	"A"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2001"	"2001"	"Miami, FL"	"5000"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	10
	"2001"	"2001"	"Miami, FL"	"5000"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	10
	"2001"	"2001"	"Miami, FL"	"5000"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	5
	"2001"	"2001"	"Miami, FL"	"5000"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	27
	"2001"	"2001"	"Miami, FL"	"5000"	"60 - 64 Years"	"B"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2001"	"2001"	"Miami, FL"	"5000"	"60 - 64 Years"	"B"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	4
	"2001"	"2001"	"Miami, FL"	"5000"	"60 - 64 Years"	"B"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"2001"	"2001"	"Miami, FL"	"5000"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"2001"	"2001"	"Miami, FL"	"5000"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	3
	"2001"	"2001"	"Miami, FL"	"5000"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	8
	"2001"	"2001"	"Miami, FL"	"5000"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	9
	"2001"	"2001"	"Miami, FL"	"5000"	"65+ Years"	"C"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	4
	"2001"	"2001"	"Miami, FL"	"5000"	"65+ Years"	"C"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	6
	"2001"	"2001"	"Miami, FL"	"5000"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2001"	"2001"	"Miami, FL"	"5000"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	6
	"2001"	"2001"	"Miami, FL"	"5000"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	18
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	5
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	3
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	4
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	4
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	3
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	4
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	6
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	6
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	5
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	4
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	5
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	7
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	7
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	4
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"60 - 64 Years"	"B"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"2001"	"2001"	"Middlesex, NJ"	"5015"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	4
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	5
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	7
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	6
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	3
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	2
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	16
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	4
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"2001"	"2001"	"Milwaukee, WI"	"5080"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
