"Notes"	"Year Diagnosed"	"Year Diagnosed Code"	"Location"	"Location Code"	"Age at Diagnosis"	"Age at Diagnosis Code"	"HIV Exposure Category"	"HIV Exposure Category Code"	"Sex and Sexual Orientation"	"Sex and Sexual Orientation Code"	Cases
	"1995"	"1995"	"Hartford, CT"	"3283"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	27
	"1995"	"1995"	"Hartford, CT"	"3283"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"1995"	"1995"	"Hartford, CT"	"3283"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"1995"	"1995"	"Hartford, CT"	"3283"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	5
	"1995"	"1995"	"Hartford, CT"	"3283"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1995"	"1995"	"Hartford, CT"	"3283"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"1995"	"1995"	"Hartford, CT"	"3283"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"1995"	"1995"	"Hartford, CT"	"3283"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	10
	"1995"	"1995"	"Hartford, CT"	"3283"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1995"	"1995"	"Hartford, CT"	"3283"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1995"	"1995"	"Hartford, CT"	"3283"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"1995"	"1995"	"Hartford, CT"	"3283"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1995"	"1995"	"Hartford, CT"	"3283"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"1995"	"1995"	"Hartford, CT"	"3283"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	4
	"1995"	"1995"	"Hartford, CT"	"3283"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1995"	"1995"	"Hartford, CT"	"3283"	"60 - 64 Years"	"B"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	4
	"1995"	"1995"	"Hartford, CT"	"3283"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1995"	"1995"	"Hartford, CT"	"3283"	"65+ Years"	"C"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1995"	"1995"	"Hartford, CT"	"3283"	"65+ Years"	"C"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1995"	"1995"	"Hartford, CT"	"3283"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"1995"	"1995"	"Honolulu, HI"	"3320"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1995"	"1995"	"Honolulu, HI"	"3320"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1995"	"1995"	"Honolulu, HI"	"3320"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	5
	"1995"	"1995"	"Honolulu, HI"	"3320"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1995"	"1995"	"Honolulu, HI"	"3320"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	3
	"1995"	"1995"	"Honolulu, HI"	"3320"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"1995"	"1995"	"Honolulu, HI"	"3320"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"1995"	"1995"	"Honolulu, HI"	"3320"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"1995"	"1995"	"Honolulu, HI"	"3320"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	21
	"1995"	"1995"	"Honolulu, HI"	"3320"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"1995"	"1995"	"Honolulu, HI"	"3320"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	5
	"1995"	"1995"	"Honolulu, HI"	"3320"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1995"	"1995"	"Honolulu, HI"	"3320"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	4
	"1995"	"1995"	"Honolulu, HI"	"3320"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	15
	"1995"	"1995"	"Honolulu, HI"	"3320"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"1995"	"1995"	"Honolulu, HI"	"3320"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"1995"	"1995"	"Honolulu, HI"	"3320"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"1995"	"1995"	"Honolulu, HI"	"3320"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	3
	"1995"	"1995"	"Honolulu, HI"	"3320"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	5
	"1995"	"1995"	"Honolulu, HI"	"3320"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	16
	"1995"	"1995"	"Honolulu, HI"	"3320"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"1995"	"1995"	"Honolulu, HI"	"3320"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1995"	"1995"	"Honolulu, HI"	"3320"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1995"	"1995"	"Honolulu, HI"	"3320"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	16
	"1995"	"1995"	"Honolulu, HI"	"3320"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	5
	"1995"	"1995"	"Honolulu, HI"	"3320"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"1995"	"1995"	"Honolulu, HI"	"3320"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	6
	"1995"	"1995"	"Honolulu, HI"	"3320"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1995"	"1995"	"Honolulu, HI"	"3320"	"65+ Years"	"C"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1995"	"1995"	"Honolulu, HI"	"3320"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1995"	"1995"	"Honolulu, HI"	"3320"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"13 - 19 Years"	"2"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	2
	"1995"	"1995"	"Houston, TX"	"3360"	"13 - 19 Years"	"2"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	4
	"1995"	"1995"	"Houston, TX"	"3360"	"13 - 19 Years"	"2"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"13 - 19 Years"	"2"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"13 - 19 Years"	"2"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	5
	"1995"	"1995"	"Houston, TX"	"3360"	"13 - 19 Years"	"2"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"13 - 19 Years"	"2"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"13 - 19 Years"	"2"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"1995"	"1995"	"Houston, TX"	"3360"	"20 - 24 Years"	"3"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	18
	"1995"	"1995"	"Houston, TX"	"3360"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	6
	"1995"	"1995"	"Houston, TX"	"3360"	"20 - 24 Years"	"3"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	9
	"1995"	"1995"	"Houston, TX"	"3360"	"20 - 24 Years"	"3"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"1995"	"1995"	"Houston, TX"	"3360"	"20 - 24 Years"	"3"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	2
	"1995"	"1995"	"Houston, TX"	"3360"	"20 - 24 Years"	"3"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1995"	"1995"	"Houston, TX"	"3360"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	10
	"1995"	"1995"	"Houston, TX"	"3360"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	17
	"1995"	"1995"	"Houston, TX"	"3360"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"1995"	"1995"	"Houston, TX"	"3360"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	20
	"1995"	"1995"	"Houston, TX"	"3360"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	14
	"1995"	"1995"	"Houston, TX"	"3360"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	17
	"1995"	"1995"	"Houston, TX"	"3360"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	14
	"1995"	"1995"	"Houston, TX"	"3360"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	5
	"1995"	"1995"	"Houston, TX"	"3360"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	8
	"1995"	"1995"	"Houston, TX"	"3360"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	22
	"1995"	"1995"	"Houston, TX"	"3360"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	106
	"1995"	"1995"	"Houston, TX"	"3360"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"1995"	"1995"	"Houston, TX"	"3360"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	6
	"1995"	"1995"	"Houston, TX"	"3360"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	25
	"1995"	"1995"	"Houston, TX"	"3360"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	28
	"1995"	"1995"	"Houston, TX"	"3360"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	21
	"1995"	"1995"	"Houston, TX"	"3360"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	20
	"1995"	"1995"	"Houston, TX"	"3360"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	13
	"1995"	"1995"	"Houston, TX"	"3360"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	24
	"1995"	"1995"	"Houston, TX"	"3360"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	29
	"1995"	"1995"	"Houston, TX"	"3360"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	161
	"1995"	"1995"	"Houston, TX"	"3360"	"30 - 34 Years"	"5"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"1995"	"1995"	"Houston, TX"	"3360"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	14
	"1995"	"1995"	"Houston, TX"	"3360"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	17
	"1995"	"1995"	"Houston, TX"	"3360"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	19
	"1995"	"1995"	"Houston, TX"	"3360"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	19
	"1995"	"1995"	"Houston, TX"	"3360"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	33
	"1995"	"1995"	"Houston, TX"	"3360"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	15
	"1995"	"1995"	"Houston, TX"	"3360"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	21
	"1995"	"1995"	"Houston, TX"	"3360"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	31
	"1995"	"1995"	"Houston, TX"	"3360"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	183
	"1995"	"1995"	"Houston, TX"	"3360"	"35 - 39 Years or age is missing"	"6"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"35 - 39 Years or age is missing"	"6"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	5
	"1995"	"1995"	"Houston, TX"	"3360"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	14
	"1995"	"1995"	"Houston, TX"	"3360"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	15
	"1995"	"1995"	"Houston, TX"	"3360"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	15
	"1995"	"1995"	"Houston, TX"	"3360"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	15
	"1995"	"1995"	"Houston, TX"	"3360"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	37
	"1995"	"1995"	"Houston, TX"	"3360"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	5
	"1995"	"1995"	"Houston, TX"	"3360"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	18
	"1995"	"1995"	"Houston, TX"	"3360"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	23
	"1995"	"1995"	"Houston, TX"	"3360"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	107
	"1995"	"1995"	"Houston, TX"	"3360"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"1995"	"1995"	"Houston, TX"	"3360"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	15
	"1995"	"1995"	"Houston, TX"	"3360"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	9
	"1995"	"1995"	"Houston, TX"	"3360"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	8
	"1995"	"1995"	"Houston, TX"	"3360"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	7
	"1995"	"1995"	"Houston, TX"	"3360"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	23
	"1995"	"1995"	"Houston, TX"	"3360"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	4
	"1995"	"1995"	"Houston, TX"	"3360"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"1995"	"1995"	"Houston, TX"	"3360"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	12
	"1995"	"1995"	"Houston, TX"	"3360"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	65
	"1995"	"1995"	"Houston, TX"	"3360"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"1995"	"1995"	"Houston, TX"	"3360"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	6
	"1995"	"1995"	"Houston, TX"	"3360"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	8
	"1995"	"1995"	"Houston, TX"	"3360"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	12
	"1995"	"1995"	"Houston, TX"	"3360"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	3
	"1995"	"1995"	"Houston, TX"	"3360"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	9
	"1995"	"1995"	"Houston, TX"	"3360"	"50 - 54 Years"	"9"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"50 - 54 Years"	"9"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1995"	"1995"	"Houston, TX"	"3360"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	6
	"1995"	"1995"	"Houston, TX"	"3360"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	36
	"1995"	"1995"	"Houston, TX"	"3360"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"1995"	"1995"	"Houston, TX"	"3360"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	6
	"1995"	"1995"	"Houston, TX"	"3360"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"1995"	"1995"	"Houston, TX"	"3360"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	5
	"1995"	"1995"	"Houston, TX"	"3360"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"1995"	"1995"	"Houston, TX"	"3360"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	6
	"1995"	"1995"	"Houston, TX"	"3360"	"55 - 59 Years"	"A"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	5
	"1995"	"1995"	"Houston, TX"	"3360"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	14
	"1995"	"1995"	"Houston, TX"	"3360"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"1995"	"1995"	"Houston, TX"	"3360"	"60 - 64 Years"	"B"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"1995"	"1995"	"Houston, TX"	"3360"	"60 - 64 Years"	"B"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	3
	"1995"	"1995"	"Houston, TX"	"3360"	"60 - 64 Years"	"B"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	2
	"1995"	"1995"	"Houston, TX"	"3360"	"60 - 64 Years"	"B"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"1995"	"1995"	"Houston, TX"	"3360"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"1995"	"1995"	"Houston, TX"	"3360"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1995"	"1995"	"Houston, TX"	"3360"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"1995"	"1995"	"Houston, TX"	"3360"	"65+ Years"	"C"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	5
	"1995"	"1995"	"Houston, TX"	"3360"	"65+ Years"	"C"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"1995"	"1995"	"Houston, TX"	"3360"	"65+ Years"	"C"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	8
	"1995"	"1995"	"Houston, TX"	"3360"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"1995"	"1995"	"Houston, TX"	"3360"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"1995"	"1995"	"Houston, TX"	"3360"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	3
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"20 - 24 Years"	"3"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"20 - 24 Years"	"3"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	2
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"20 - 24 Years"	"3"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	6
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	3
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	3
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	9
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	21
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1995"	"1995"	"Indianapolis, IN"	"3480"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
